day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,10300,PINA_COLADAS,15027,95,,,,,15030,34,15031,61,,,15028.5,-162.59375
-1,103000,PINA_COLADAS,14932,21,14931,56,,,14935,77,,,,,14933.5,11471.0
-1,103100,PINA_COLADAS,14937,83,,,,,14940,31,14941,52,,,14938.5,10248.0
-1,103200,PINA_COLADAS,14938,91,,,,,14941,91,,,,,14939.5,10140.5
-1,103300,PINA_COLADAS,14939,77,,,,,14942,77,,,,,14940.5,9839.75
-1,103400,PINA_COLADAS,14940,32,14939,53,,,14942,32,14943,53,,,14941.0,9806.5
-1,103500,PINA_COLADAS,14940,90,,,,,14943,90,,,,,14941.5,9746.5
-1,103600,PINA_COLADAS,14936,98,,,,,14939,98,,,,,14937.5,10601.0
-1,103700,PINA_COLADAS,14935,95,,,,,14938,95,,,,,14936.5,10737.75
-1,103800,PINA_COLADAS,14935,108,,,,,14938,108,,,,,14936.5,10711.25
-1,103900,PINA_COLADAS,14932,99,,,,,14935,99,,,,,14933.5,11400.25
-1,10400,PINA_COLADAS,15027,34,15026,54,,,15030,88,,,,,15028.5,-160.5
-1,104000,PINA_COLADAS,14935,63,14934,58,,,14937,23,14938,58,,,14936.0,10877.75
-1,104100,PINA_COLADAS,14934,88,,,,,14937,88,,,,,14935.5,10929.0
-1,104200,PINA_COLADAS,14937,102,,,,,14940,30,14941,72,,,14938.5,10248.25
-1,104300,PINA_COLADAS,14936,31,14935,62,,,14938,31,14939,62,,,14937.0,10642.5
-1,104400,PINA_COLADAS,14934,108,,,,,14937,39,14938,69,,,14935.5,10886.75
-1,104500,PINA_COLADAS,14933,105,,,,,14936,105,,,,,14934.5,11221.25
-1,104600,PINA_COLADAS,14934,30,14933,69,,,14936,30,14937,69,,,14935.0,11083.25
-1,104700,PINA_COLADAS,14932,95,,,,,14935,95,,,,,14933.5,11341.75
-1,104800,PINA_COLADAS,14932,95,,,,,14935,95,,,,,14933.5,11346.5
-1,104900,PINA_COLADAS,14933,90,,,,,14936,90,,,,,14934.5,11209.0
-1,10500,PINA_COLADAS,15029,39,15028,66,,,15031,39,15032,66,,,15030.0,-186.4375
-1,105000,PINA_COLADAS,14935,85,,,,,14938,28,14939,57,,,14936.5,10682.25
-1,105100,PINA_COLADAS,14941,27,14940,52,,,14943,27,14944,52,,,14942.0,9564.0
-1,105200,PINA_COLADAS,14943,112,,,,,14946,112,,,,,14944.5,9094.25
-1,105300,PINA_COLADAS,14943,97,,,,,14946,97,,,,,14944.5,9056.0
-1,105400,PINA_COLADAS,14944,23,14943,103,,,14946,38,14947,65,,,14945.0,8960.75
-1,105500,PINA_COLADAS,14943,24,14942,69,,,14945,24,14946,69,,,14944.0,9136.75
-1,105600,PINA_COLADAS,14938,102,,,,,14941,102,,,,,14939.5,10156.25
-1,105700,PINA_COLADAS,14939,28,14938,56,,,14942,84,,,,,14940.5,9969.75
-1,105800,PINA_COLADAS,14936,112,,,,,14939,112,,,,,14937.5,10555.75
-1,105900,PINA_COLADAS,14937,91,,,,,14940,91,,,,,14938.5,10311.25
-1,10600,PINA_COLADAS,15030,31,15029,68,,,15032,31,15033,68,,,15031.0,-198.8125
-1,106000,PINA_COLADAS,14935,102,,,,,14938,28,14939,74,,,14936.5,10683.0
-1,106100,PINA_COLADAS,14938,97,,,,,14939,36,14941,97,,,14938.5,10089.25
-1,106200,PINA_COLADAS,14937,80,,,,,14940,80,,,,,14938.5,10327.75
-1,106300,PINA_COLADAS,14936,87,,,,,14939,87,,,,,14937.5,10606.5
-1,106400,PINA_COLADAS,14935,100,,,,,14938,27,14939,73,,,14936.5,10671.5
-1,106500,PINA_COLADAS,14938,98,,,,,14941,39,14942,59,,,14939.5,10032.0
-1,106600,PINA_COLADAS,14940,90,,,,,14943,90,,,,,14941.5,9723.75
-1,106700,PINA_COLADAS,14941,92,,,,,14944,92,,,,,14942.5,9516.75
-1,106800,PINA_COLADAS,14939,85,,,,,14942,85,,,,,14940.5,9870.25
-1,106900,PINA_COLADAS,14940,35,14939,52,,,14942,35,14943,52,,,14941.0,9773.25
-1,10700,PINA_COLADAS,15031,31,15030,62,,,15033,31,15034,62,,,15032.0,-214.875
-1,107000,PINA_COLADAS,14941,104,,,,,14944,104,,,,,14942.5,9531.75
-1,107100,PINA_COLADAS,14944,101,,,,,14947,101,,,,,14945.5,8894.0
-1,107200,PINA_COLADAS,14942,99,,,,,14945,99,,,,,14943.5,9213.25
-1,107300,PINA_COLADAS,14944,27,14943,74,,,14946,27,14947,74,,,14945.0,8941.5
-1,107400,PINA_COLADAS,14943,100,,,,,14946,100,,,,,14944.5,9064.75
-1,107500,PINA_COLADAS,14943,20,14942,67,,,14946,87,,,,,14944.5,9116.0
-1,107600,PINA_COLADAS,14941,97,,,,,14944,97,,,,,14942.5,9418.5
-1,107700,PINA_COLADAS,14944,21,14943,57,,,14946,21,14947,57,,,14945.0,8927.5
-1,107800,PINA_COLADAS,14944,85,,,,,14947,85,,,,,14945.5,8812.25
-1,107900,PINA_COLADAS,14942,114,,,,,14945,114,,,,,14943.5,9211.75
-1,10800,PINA_COLADAS,15030,33,15029,59,,,15032,33,15033,59,,,15031.0,-199.203125
-1,108000,PINA_COLADAS,14944,100,,,,,14945,22,14947,100,,,14944.5,8818.75
-1,108100,PINA_COLADAS,14945,98,,,,,14948,98,,,,,14946.5,8606.0
-1,108200,PINA_COLADAS,14943,34,14942,55,,,14945,34,14946,55,,,14944.0,9150.75
-1,108300,PINA_COLADAS,14943,29,14942,73,,,14946,102,,,,,14944.5,9114.75
-1,108400,PINA_COLADAS,14943,100,,,,,14946,100,,,,,14944.5,9005.5
-1,108500,PINA_COLADAS,14942,85,,,,,14945,85,,,,,14943.5,9291.25
-1,108600,PINA_COLADAS,14946,39,14945,53,,,14948,39,14949,53,,,14947.0,8526.25
-1,108700,PINA_COLADAS,14947,79,,,,,14950,24,14951,55,,,14948.5,8116.25
-1,108800,PINA_COLADAS,14949,95,,,,,14952,33,14953,62,,,14950.5,7676.5
-1,108900,PINA_COLADAS,14953,26,14952,54,,,14955,26,14956,54,,,14954.0,7019.75
-1,10900,PINA_COLADAS,15031,98,,,,,15034,98,,,,,15032.5,-217.65625
-1,109000,PINA_COLADAS,14950,104,,,,,14953,104,,,,,14951.5,7502.0
-1,109100,PINA_COLADAS,14954,95,,,,,14957,95,,,,,14955.5,6688.25
-1,109200,PINA_COLADAS,14955,23,14954,63,,,14958,86,,,,,14956.5,6547.0
-1,109300,PINA_COLADAS,14952,95,,,,,14955,30,14956,65,,,14953.5,7040.75
-1,109400,PINA_COLADAS,14951,101,,,,,14954,101,,,,,14952.5,7310.75
-1,109500,PINA_COLADAS,14946,31,14945,69,,,14949,100,,,,,14947.5,8466.75
-1,109600,PINA_COLADAS,14946,81,,,,,14949,81,,,,,14947.5,8445.0
-1,109700,PINA_COLADAS,14945,33,14944,92,,,14947,92,,,,,14946.0,8803.0
-1,109800,PINA_COLADAS,14948,87,,,,,14951,87,,,,,14949.5,7968.5
-1,109900,PINA_COLADAS,14948,37,14947,51,,,14950,37,14951,51,,,14949.0,8063.5
-1,1100,PINA_COLADAS,15005,37,15004,74,,,15007,37,15008,74,,,15006.0,0.0
-1,11000,PINA_COLADAS,15030,94,,,,,15033,94,,,,,15031.5,-209.109375
-1,110000,PINA_COLADAS,14949,92,,,,,14952,92,,,,,14950.5,7741.5
-1,110100,PINA_COLADAS,14949,94,,,,,14952,38,14953,56,,,14950.5,7692.0
-1,110200,PINA_COLADAS,14949,103,,,,,14952,30,14953,73,,,14950.5,7684.5
-1,110300,PINA_COLADAS,14949,107,,,,,14952,40,14953,67,,,14950.5,7688.75
-1,110400,PINA_COLADAS,14949,14,14948,56,,,14951,25,14952,56,,,14950.0,7865.0
-1,110500,PINA_COLADAS,14950,100,,,,,14953,100,,,,,14951.5,7505.25
-1,110600,PINA_COLADAS,14951,104,,,,,14954,104,,,,,14952.5,7235.5
-1,110700,PINA_COLADAS,14953,40,14952,75,,,14955,40,14956,75,,,14954.0,6964.25
-1,110800,PINA_COLADAS,14957,20,14956,53,,,14959,20,14960,53,,,14958.0,6052.25
-1,110900,PINA_COLADAS,14954,98,,,,,14957,98,,,,,14955.5,6625.5
-1,11100,PINA_COLADAS,15030,90,,,,,15033,90,,,,,15031.5,-208.453125
-1,111000,PINA_COLADAS,14952,78,,,,,14955,78,,,,,14953.5,7090.0
-1,111100,PINA_COLADAS,14955,28,14954,51,,,14957,28,14958,51,,,14956.0,6494.5
-1,111200,PINA_COLADAS,14956,99,,,,,14959,99,,,,,14957.5,6119.0
-1,111300,PINA_COLADAS,14956,106,,,,,14959,106,,,,,14957.5,6202.0
-1,111400,PINA_COLADAS,14957,28,14956,97,,,14959,97,,,,,14958.0,6193.0
-1,111500,PINA_COLADAS,14956,38,14955,96,,,14958,96,,,,,14957.0,6447.75
-1,111600,PINA_COLADAS,14956,40,14955,55,,,14958,40,14959,55,,,14957.0,6281.0
-1,111700,PINA_COLADAS,14956,84,,,,,14959,84,,,,,14957.5,6118.5
-1,111800,PINA_COLADAS,14953,28,14952,71,,,14955,28,14956,71,,,14954.0,6963.0
-1,111900,PINA_COLADAS,14954,102,,,,,14957,102,,,,,14955.5,6642.25
-1,11200,PINA_COLADAS,15027,84,,,,,15030,20,15031,64,,,15028.5,-170.09375
-1,112000,PINA_COLADAS,14955,99,,,,,14958,99,,,,,14956.5,6453.75
-1,112100,PINA_COLADAS,14960,24,14959,34,14958,55,14961,34,14962,55,,,14960.5,5597.75
-1,112200,PINA_COLADAS,14953,90,,,,,14956,90,,,,,14954.5,6895.25
-1,112300,PINA_COLADAS,14954,86,,,,,14957,86,,,,,14955.5,6579.25
-1,112400,PINA_COLADAS,14953,74,,,,,14956,74,,,,,14954.5,6803.25
-1,112500,PINA_COLADAS,14952,107,,,,,14955,107,,,,,14953.5,7086.75
-1,112600,PINA_COLADAS,14952,86,,,,,14955,86,,,,,14953.5,7109.75
-1,112700,PINA_COLADAS,14950,87,,,,,14953,87,,,,,14951.5,7476.75
-1,112800,PINA_COLADAS,14953,95,,,,,14956,95,,,,,14954.5,6899.75
-1,112900,PINA_COLADAS,14949,95,,,,,14952,95,,,,,14950.5,7719.25
-1,11300,PINA_COLADAS,15028,39,15027,73,,,15030,39,15031,73,,,15029.0,-171.15625
-1,113000,PINA_COLADAS,14950,32,14949,53,,,14953,85,,,,,14951.5,7591.0
-1,113100,PINA_COLADAS,14954,96,,,,,14957,96,,,,,14955.5,6593.75
-1,113200,PINA_COLADAS,14958,92,,,,,14961,92,,,,,14959.5,5679.5
-1,113300,PINA_COLADAS,14958,37,14957,65,,,14960,37,14961,65,,,14959.0,5851.25
-1,113400,PINA_COLADAS,14958,82,,,,,14961,82,,,,,14959.5,5696.75
-1,113500,PINA_COLADAS,14957,77,,,,,14960,77,,,,,14958.5,5951.0
-1,113600,PINA_COLADAS,14957,110,,,,,14960,110,,,,,14958.5,5973.25
-1,113700,PINA_COLADAS,14953,30,14952,27,14951,50,14954,27,14955,50,,,14953.5,7170.5
-1,113800,PINA_COLADAS,14950,96,,,,,14953,22,14954,74,,,14951.5,7441.0
-1,113900,PINA_COLADAS,14948,99,,,,,14951,99,,,,,14949.5,8031.25
-1,11400,PINA_COLADAS,15030,94,,,,,15033,94,,,,,15031.5,-207.265625
-1,114000,PINA_COLADAS,14950,22,14949,33,14948,67,14951,33,14952,67,,,14950.5,7841.75
-1,114100,PINA_COLADAS,14950,96,,,,,14953,96,,,,,14951.5,7548.0
-1,114200,PINA_COLADAS,14949,39,14948,50,,,14952,89,,,,,14950.5,7825.0
-1,114300,PINA_COLADAS,14944,91,,,,,14947,91,,,,,14945.5,8815.5
-1,114400,PINA_COLADAS,14945,24,14944,53,,,14947,24,14948,53,,,14946.0,8743.25
-1,114500,PINA_COLADAS,14949,39,14948,54,,,14951,39,14952,54,,,14950.0,7867.5
-1,114600,PINA_COLADAS,14949,36,14948,60,,,14951,36,14952,60,,,14950.0,7836.25
-1,114700,PINA_COLADAS,14945,85,,,,,14948,22,14949,63,,,14946.5,8569.25
-1,114800,PINA_COLADAS,14943,106,,,,,14946,106,,,,,14944.5,9065.0
-1,114900,PINA_COLADAS,14943,37,14942,59,,,14945,37,14946,59,,,14944.0,9223.25
-1,11500,PINA_COLADAS,15028,26,15027,64,,,15030,26,15031,64,,,15029.0,-172.5
-1,115000,PINA_COLADAS,14941,76,,,,,14944,76,,,,,14942.5,9486.5
-1,115100,PINA_COLADAS,14942,89,,,,,14945,89,,,,,14943.5,9250.25
-1,115200,PINA_COLADAS,14940,77,,,,,14943,77,,,,,14941.5,9777.25
-1,115300,PINA_COLADAS,14941,25,14940,75,,,14943,25,14944,75,,,14942.0,9635.25
-1,115400,PINA_COLADAS,14941,30,14940,57,,,14943,30,14944,57,,,14942.0,9648.25
-1,115500,PINA_COLADAS,14941,27,14940,75,,,14943,27,14944,75,,,14942.0,9647.0
-1,115600,PINA_COLADAS,14938,97,,,,,14941,97,,,,,14939.5,10239.0
-1,115700,PINA_COLADAS,14936,93,,,,,14939,93,,,,,14937.5,10646.0
-1,115800,PINA_COLADAS,14938,78,,,,,14941,78,,,,,14939.5,10280.5
-1,115900,PINA_COLADAS,14938,31,14937,65,,,14940,31,14941,65,,,14939.0,10312.25
-1,11600,PINA_COLADAS,15025,99,,,,,15028,39,15029,60,,,15026.5,-141.25
-1,116000,PINA_COLADAS,14938,76,,,,,14941,76,,,,,14939.5,10161.75
-1,116100,PINA_COLADAS,14935,33,14934,109,,,14937,34,14938,75,,,14936.0,11044.25
-1,116200,PINA_COLADAS,14930,87,,,,,14933,87,,,,,14931.5,12071.0
-1,116300,PINA_COLADAS,14928,95,,,,,14931,95,,,,,14929.5,12477.5
-1,116400,PINA_COLADAS,14928,85,,,,,14931,27,14932,58,,,14929.5,12430.75
-1,116500,PINA_COLADAS,14925,23,14924,88,,,14927,88,,,,,14926.0,13389.75
-1,116600,PINA_COLADAS,14924,21,14923,69,,,14927,90,,,,,14925.5,13513.0
-1,116700,PINA_COLADAS,14925,20,14924,61,,,14928,81,,,,,14926.5,13281.5
-1,116800,PINA_COLADAS,14925,32,14924,64,,,14928,96,,,,,14926.5,13274.0
-1,116900,PINA_COLADAS,14925,104,,,,,14928,104,,,,,14926.5,13152.5
-1,11700,PINA_COLADAS,15026,33,15025,55,,,15027,23,15028,33,15029,55,15026.5,-144.03125
-1,117000,PINA_COLADAS,14928,40,14927,54,,,14930,40,14931,54,,,14929.0,12612.75
-1,117100,PINA_COLADAS,14927,97,,,,,14930,97,,,,,14928.5,12724.75
-1,117200,PINA_COLADAS,14926,99,,,,,14927,39,14929,99,,,14926.5,12977.5
-1,117300,PINA_COLADAS,14928,6,14926,97,,,14929,97,,,,,14928.5,12924.25
-1,117400,PINA_COLADAS,14921,84,,,,,14924,34,14925,50,,,14922.5,14068.75
-1,117500,PINA_COLADAS,14917,24,14916,56,,,14919,24,14920,56,,,14918.0,15238.75
-1,117600,PINA_COLADAS,14917,103,,,,,14920,103,,,,,14918.5,15104.0
-1,117700,PINA_COLADAS,14916,101,,,,,14919,101,,,,,14917.5,15306.75
-1,117800,PINA_COLADAS,14921,79,,,,,14924,22,14925,57,,,14922.5,14077.5
-1,117900,PINA_COLADAS,14922,86,,,,,14925,86,,,,,14923.5,13854.0
-1,11800,PINA_COLADAS,15022,93,,,,,15023,25,15025,21,15026,72,15022.5,-99.21875
-1,118000,PINA_COLADAS,14922,90,,,,,14925,90,,,,,14923.5,13931.5
-1,118100,PINA_COLADAS,14920,90,,,,,14923,29,14924,61,,,14921.5,14298.0
-1,118200,PINA_COLADAS,14919,93,,,,,14922,93,,,,,14920.5,14658.25
-1,118300,PINA_COLADAS,14919,81,,,,,14922,81,,,,,14920.5,14554.5
-1,118400,PINA_COLADAS,14918,39,14917,56,,,14920,39,14921,56,,,14919.0,14991.25
-1,118500,PINA_COLADAS,14918,110,,,,,14921,110,,,,,14919.5,14862.25
-1,118600,PINA_COLADAS,14919,78,,,,,14922,78,,,,,14920.5,14663.0
-1,118700,PINA_COLADAS,14918,92,,,,,14921,92,,,,,14919.5,14886.0
-1,118800,PINA_COLADAS,14917,89,,,,,14920,89,,,,,14918.5,15098.0
-1,118900,PINA_COLADAS,14915,97,,,,,14918,97,,,,,14916.5,15638.0
-1,11900,PINA_COLADAS,15024,36,15023,66,,,15027,102,,,,,15025.5,-118.03125
-1,119000,PINA_COLADAS,14912,97,,,,,14915,97,,,,,14913.5,16281.5
-1,119100,PINA_COLADAS,14912,84,,,,,14915,84,,,,,14913.5,16285.5
-1,119200,PINA_COLADAS,14911,97,,,,,14914,97,,,,,14912.5,16572.25
-1,119300,PINA_COLADAS,14913,97,,,,,14916,97,,,,,14914.5,16089.25
-1,119400,PINA_COLADAS,14915,84,,,,,14918,84,,,,,14916.5,15616.5
-1,119500,PINA_COLADAS,14913,80,,,,,14916,22,14917,58,,,14914.5,15948.25
-1,119600,PINA_COLADAS,14912,39,14911,73,,,14915,112,,,,,14913.5,16350.0
-1,119700,PINA_COLADAS,14915,26,14914,53,,,14918,79,,,,,14916.5,15660.5
-1,119800,PINA_COLADAS,14916,103,,,,,14919,103,,,,,14917.5,15351.25
-1,119900,PINA_COLADAS,14919,102,,,,,14922,102,,,,,14920.5,14573.25
-1,1200,PINA_COLADAS,15006,33,15005,56,,,15009,89,,,,,15007.5,0.0
-1,12000,PINA_COLADAS,15026,37,15025,62,,,15028,37,15029,62,,,15027.0,-144.0625
-1,120000,PINA_COLADAS,14919,79,,,,,14922,79,,,,,14920.5,14607.5
-1,120100,PINA_COLADAS,14920,99,,,,,14923,99,,,,,14921.5,14404.25
-1,120200,PINA_COLADAS,14921,23,14920,51,,,14923,23,14924,51,,,14922.0,14252.75
-1,120300,PINA_COLADAS,14922,90,,,,,14925,90,,,,,14923.5,13874.5
-1,120400,PINA_COLADAS,14920,93,,,,,14923,93,,,,,14921.5,14364.0
-1,120500,PINA_COLADAS,14918,102,,,,,14921,29,14922,73,,,14919.5,14777.75
-1,120600,PINA_COLADAS,14917,13,14916,62,,,14920,82,,,,,14918.5,15181.5
-1,120700,PINA_COLADAS,14918,23,14917,69,,,14920,23,14921,69,,,14919.0,14944.5
-1,120800,PINA_COLADAS,14915,29,14914,68,,,14917,29,14918,68,,,14916.0,15685.75
-1,120900,PINA_COLADAS,14914,78,,,,,14917,78,,,,,14915.5,15804.5
-1,12100,PINA_COLADAS,15025,98,,,,,15028,98,,,,,15026.5,-133.328125
-1,121000,PINA_COLADAS,14913,110,,,,,14916,110,,,,,14914.5,15988.75
-1,121100,PINA_COLADAS,14918,32,14917,102,,,14920,28,14921,74,,,14919.0,15010.75
-1,121200,PINA_COLADAS,14920,23,14919,65,,,14922,23,14923,65,,,14921.0,14492.25
-1,121300,PINA_COLADAS,14920,95,,,,,14923,95,,,,,14921.5,14375.5
-1,121400,PINA_COLADAS,14914,81,,,,,14917,81,,,,,14915.5,15762.5
-1,121500,PINA_COLADAS,14913,37,14912,68,,,14915,37,14916,68,,,14914.0,16179.75
-1,121600,PINA_COLADAS,14915,102,,,,,14916,36,14918,102,,,14915.5,15545.75
-1,121700,PINA_COLADAS,14914,87,,,,,14917,87,,,,,14915.5,15792.5
-1,121800,PINA_COLADAS,14913,109,,,,,14916,109,,,,,14914.5,16084.75
-1,121900,PINA_COLADAS,14913,96,,,,,14916,96,,,,,14914.5,16080.25
-1,12200,PINA_COLADAS,15027,39,15026,58,,,15029,39,15030,58,,,15028.0,-159.3125
-1,122000,PINA_COLADAS,14913,25,14912,63,,,14915,25,14916,63,,,14914.0,16179.25
-1,122100,PINA_COLADAS,14910,87,,,,,14913,87,,,,,14911.5,16714.5
-1,122200,PINA_COLADAS,14910,106,,,,,14911,29,14913,106,,,14910.5,16848.25
-1,122300,PINA_COLADAS,14908,100,,,,,14911,100,,,,,14909.5,17263.75
-1,122400,PINA_COLADAS,14911,33,14910,58,,,14913,33,14914,58,,,14912.0,16687.25
-1,122500,PINA_COLADAS,14911,38,14910,61,,,14913,38,14914,61,,,14912.0,16649.0
-1,122600,PINA_COLADAS,14911,32,14910,53,,,14913,32,14914,53,,,14912.0,16688.0
-1,122700,PINA_COLADAS,14909,94,,,,,14912,94,,,,,14910.5,17050.0
-1,122800,PINA_COLADAS,14912,87,,,,,14915,87,,,,,14913.5,16323.5
-1,122900,PINA_COLADAS,14913,34,14912,70,,,14914,20,14915,34,14916,70,14913.5,16160.5
-1,12300,PINA_COLADAS,15026,111,,,,,15029,111,,,,,15027.5,-150.109375
-1,123000,PINA_COLADAS,14909,75,,,,,14912,75,,,,,14910.5,17005.25
-1,123100,PINA_COLADAS,14911,81,,,,,14914,81,,,,,14912.5,16609.75
-1,123200,PINA_COLADAS,14911,93,,,,,14914,93,,,,,14912.5,16538.75
-1,123300,PINA_COLADAS,14913,78,,,,,14916,78,,,,,14914.5,16075.75
-1,123400,PINA_COLADAS,14914,93,,,,,14917,93,,,,,14915.5,15802.25
-1,123500,PINA_COLADAS,14915,80,,,,,14918,80,,,,,14916.5,15572.5
-1,123600,PINA_COLADAS,14915,36,14914,72,,,14918,108,,,,,14916.5,15639.25
-1,123700,PINA_COLADAS,14912,36,14911,50,,,14914,36,14915,50,,,14913.0,16412.5
-1,123800,PINA_COLADAS,14912,25,14911,69,,,14915,94,,,,,14913.5,16379.25
-1,123900,PINA_COLADAS,14912,56,14911,62,,,14914,25,14915,62,,,14913.0,16441.0
-1,12400,PINA_COLADAS,15028,35,15027,64,,,15030,35,15031,64,,,15029.0,-171.21875
-1,124000,PINA_COLADAS,14911,91,,,,,14914,91,,,,,14912.5,16507.75
-1,124100,PINA_COLADAS,14909,90,,,,,14912,23,14913,67,,,14910.5,16958.0
-1,124200,PINA_COLADAS,14910,27,14909,64,,,14913,91,,,,,14911.5,16880.5
-1,124300,PINA_COLADAS,14908,90,,,,,14911,90,,,,,14909.5,17216.75
-1,124400,PINA_COLADAS,14910,36,14909,68,,,14912,36,14913,68,,,14911.0,16924.25
-1,124500,PINA_COLADAS,14909,85,,,,,14910,20,14912,85,,,14909.5,16997.25
-1,124600,PINA_COLADAS,14910,27,14909,52,,,14913,79,,,,,14911.5,16871.25
-1,124700,PINA_COLADAS,14911,26,14910,97,,,14913,97,,,,,14912.0,16750.0
-1,124800,PINA_COLADAS,14908,32,14907,68,,,14911,100,,,,,14909.5,17354.0
-1,124900,PINA_COLADAS,14907,96,,,,,14910,96,,,,,14908.5,17531.75
-1,12500,PINA_COLADAS,15024,40,15023,63,,,15027,103,,,,,15025.5,-118.515625
-1,125000,PINA_COLADAS,14909,98,,,,,14912,98,,,,,14910.5,16996.0
-1,125100,PINA_COLADAS,14910,94,,,,,14913,94,,,,,14911.5,16774.5
-1,125200,PINA_COLADAS,14908,99,,,,,14911,99,,,,,14909.5,17293.5
-1,125300,PINA_COLADAS,14908,92,,,,,14911,92,,,,,14909.5,17346.0
-1,125400,PINA_COLADAS,14906,22,14905,112,,,14908,112,,,,,14907.0,18050.25
-1,125500,PINA_COLADAS,14902,104,,,,,14903,39,14905,104,,,14902.5,18760.0
-1,125600,PINA_COLADAS,14901,35,14900,70,,,14903,35,14904,70,,,14902.0,19101.75
-1,125700,PINA_COLADAS,14900,78,,,,,14903,78,,,,,14901.5,19178.0
-1,125800,PINA_COLADAS,14901,100,,,,,14904,100,,,,,14902.5,18929.0
-1,125900,PINA_COLADAS,14903,84,,,,,14906,84,,,,,14904.5,18555.25
-1,12600,PINA_COLADAS,15024,101,,,,,15027,101,,,,,15025.5,-120.6875
-1,126000,PINA_COLADAS,14900,86,,,,,14901,22,14903,86,,,14900.5,19203.75
-1,126100,PINA_COLADAS,14901,33,14900,61,,,14904,94,,,,,14902.5,19069.25
-1,126200,PINA_COLADAS,14900,64,,,,,14901,2,14903,36,14904,64,14900.5,19082.75
-1,126300,PINA_COLADAS,14897,114,,,,,14900,114,,,,,14898.5,20015.0
-1,126400,PINA_COLADAS,14896,88,,,,,14899,88,,,,,14897.5,20401.0
