day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,23000,DIVING_GEAR,99772,8,99771,20,,,99774,8,99775,20,,,99773,2423.5
0,23100,DIVING_GEAR,99773,17,,,,,99776,17,,,,,99774.5,2381
0,23200,DIVING_GEAR,99768,23,,,,,99771,23,,,,,99769.5,2559.25
0,23300,DIVING_GEAR,99770,15,,,,,99773,15,,,,,99771.5,2476.75
0,23400,DIVING_GEAR,99773,5,99772,18,,,99775,5,99776,18,,,99774,2398.25
0,23500,DIVING_GEAR,99785,19,,,,,99788,19,,,,,99786.5,1927.25
0,23600,DIVING_GEAR,99777,6,99776,19,,,99779,6,99780,19,,,99778,2251.75
0,23700,DIVING_GEAR,99782,21,,,,,99785,21,,,,,99783.5,2045.5
0,23800,DIVING_GEAR,99782,9,99781,20,,,99784,10,99785,20,,,99783,2066
0,23900,DIVING_GEAR,99781,21,,,,,99784,21,,,,,99782.5,2069.5
0,24000,DIVING_GEAR,99772,19,,,,,99775,19,,,,,99773.5,2416.25
0,24100,DIVING_GEAR,99769,25,,,,,99772,25,,,,,99770.5,2527.75
0,24200,DIVING_GEAR,99774,28,,,,,99777,28,,,,,99775.5,2345.75
0,24300,DIVING_GEAR,99774,9,99773,10,,,99776,9,99777,10,,,99775,2366.5
0,24400,DIVING_GEAR,99774,18,,,,,99777,18,,,,,99775.5,2346.75
0,24500,DIVING_GEAR,99772,22,,,,,99775,22,,,,,99773.5,2418.25
0,24600,DIVING_GEAR,99779,24,,,,,99782,24,,,,,99780.5,2136
0,24700,DIVING_GEAR,99779,22,,,,,99782,22,,,,,99780.5,2141.25
0,24800,DIVING_GEAR,99765,29,,,,,99768,29,,,,,99766.5,2681
0,24900,DIVING_GEAR,99761,28,,,,,99764,28,,,,,99762.5,2851
0,25000,DIVING_GEAR,99749,10,99748,16,,,99751,10,99752,16,,,99750,3334
0,25100,DIVING_GEAR,99728,22,,,,,99731,22,,,,,99729.5,4131
0,25200,DIVING_GEAR,99725,5,99724,20,,,99727,5,99728,20,,,99726,4261
0,25300,DIVING_GEAR,99733,18,,,,,99736,18,,,,,99734.5,3934.75
0,25400,DIVING_GEAR,99734,7,99733,13,,,99736,7,99737,13,,,99735,3923.5
0,25500,DIVING_GEAR,99726,26,,,,,99729,26,,,,,99727.5,4211
0,25600,DIVING_GEAR,99720,23,,,,,99723,23,,,,,99721.5,4441.75
0,25700,DIVING_GEAR,99727,20,,,,,99730,20,,,,,99728.5,4165
0,25800,DIVING_GEAR,99728,17,,,,,99731,17,,,,,99729.5,4126.75
0,25900,DIVING_GEAR,99729,8,99728,12,,,99731,8,99732,12,,,99730,4115.5
0,26000,DIVING_GEAR,99728,27,,,,,99731,27,,,,,99729.5,4128.75
0,26100,DIVING_GEAR,99729,8,99728,14,,,99731,8,99732,14,,,99730,4119.75
0,26200,DIVING_GEAR,99734,8,99733,10,,,99736,8,99737,10,,,99735,3923
0,26300,DIVING_GEAR,99737,21,,,,,99740,21,,,,,99738.5,3787.5
0,26400,DIVING_GEAR,99738,18,,,,,99741,18,,,,,99739.5,3735.25
0,26500,DIVING_GEAR,99732,5,99731,16,,,99734,5,99735,16,,,99733,3991
0,26600,DIVING_GEAR,99735,28,,,,,99738,28,,,,,99736.5,3866.25
0,26700,DIVING_GEAR,99731,7,99730,15,,,99733,7,99734,15,,,99732,4034
0,26800,DIVING_GEAR,99738,7,99737,20,,,99740,7,99741,20,,,99739,3766.25
0,26900,DIVING_GEAR,99731,1,99730,7,99729,11,99732,7,99733,11,,,99731.5,4078.25
0,27000,DIVING_GEAR,99729,8,99728,15,,,99731,8,99732,15,,,99730,4112
0,27100,DIVING_GEAR,99729,9,99728,10,,,99731,9,99732,10,,,99730,4114.25
0,27200,DIVING_GEAR,99720,17,,,,,99723,17,,,,,99721.5,4439.25
0,27300,DIVING_GEAR,99731,24,,,,,99734,24,,,,,99732.5,4017.75
0,27400,DIVING_GEAR,99740,28,,,,,99743,28,,,,,99741.5,3660.25
0,27500,DIVING_GEAR,99737,29,,,,,99740,29,,,,,99738.5,3774
0,27600,DIVING_GEAR,99742,20,,,,,99745,20,,,,,99743.5,3585.25
0,27700,DIVING_GEAR,99745,6,99744,11,,,99747,6,99748,11,,,99746,3492.75
0,27800,DIVING_GEAR,99728,19,,,,,99731,19,,,,,99729.5,4133.5
0,27900,DIVING_GEAR,99730,5,99729,18,,,99732,5,99733,18,,,99731,4072.5
0,28000,DIVING_GEAR,99729,24,,,,,99732,24,,,,,99730.5,4087.75
0,28100,DIVING_GEAR,99730,10,99729,10,,,99732,10,99733,10,,,99731,4067.5
0,28200,DIVING_GEAR,99723,18,,,,,99726,18,,,,,99724.5,4331.75
0,28300,DIVING_GEAR,99721,27,,,,,99724,27,,,,,99722.5,4398.25
0,28400,DIVING_GEAR,99720,20,,,,,99723,20,,,,,99721.5,4440.75
0,28500,DIVING_GEAR,99728,6,99727,17,,,99730,6,99731,17,,,99729,4127.25
0,28600,DIVING_GEAR,99730,8,99729,16,,,99732,8,99733,16,,,99731,4033
0,28700,DIVING_GEAR,99730,8,99729,11,,,99732,8,99733,11,,,99731,4035
0,28800,DIVING_GEAR,99739,26,,,,,99742,26,,,,,99740.5,3613
0,28900,DIVING_GEAR,99736,10,99735,14,,,99738,10,99739,14,,,99737,3767
0,29000,DIVING_GEAR,99733,23,,,,,99736,23,,,,,99734.5,3874.5
0,29100,DIVING_GEAR,99722,19,,,,,99725,19,,,,,99723.5,4377.5
0,29200,DIVING_GEAR,99732,5,99731,18,,,99734,5,99735,18,,,99733,3944
0,29300,DIVING_GEAR,99738,6,99737,19,,,99740,6,99741,19,,,99739,3678
0,29400,DIVING_GEAR,99744,10,99743,11,,,99746,10,99747,11,,,99745,3425
0,29500,DIVING_GEAR,99748,7,99747,20,,,99750,7,99751,20,,,99749,3240
0,29600,DIVING_GEAR,99749,9,99748,18,,,99751,9,99752,18,,,99750,3210
0,29700,DIVING_GEAR,99750,6,99749,18,,,99752,6,99753,18,,,99751,3151
0,29800,DIVING_GEAR,99748,27,,,,,99751,27,,,,,99749.5,3221
0,29900,DIVING_GEAR,99747,22,,,,,99750,22,,,,,99748.5,3277.5
0,30000,DIVING_GEAR,99747,27,,,,,99750,27,,,,,99748.5,3265.5
0,30100,DIVING_GEAR,99757,10,99756,19,,,99759,10,99760,19,,,99758,2829
0,30200,DIVING_GEAR,99760,25,,,,,99763,25,,,,,99761.5,2668.5
0,30300,DIVING_GEAR,99760,7,99759,12,,,99762,7,99763,12,,,99761,2686
0,30400,DIVING_GEAR,99756,27,,,,,99759,27,,,,,99757.5,2854
0,30500,DIVING_GEAR,99752,21,,,,,99755,21,,,,,99753.5,3038
0,30600,DIVING_GEAR,99762,17,,,,,99765,17,,,,,99763.5,2575
0,30700,DIVING_GEAR,99766,8,99765,12,,,99768,8,99769,12,,,99767,2429
0,30800,DIVING_GEAR,99766,10,99765,17,,,99768,10,99769,17,,,99767,2409.5
